침착맨 (zilioner)	영화평론가 이동진 님 초대석 (구독후원음성X)	시청자 2.1만명	Just Chatting	2022-09-27 17:28:39.841537
히렌히 (hyren7)	리치킹	시청자 1,143명	World of Warcraft	2022-09-27 17:40:05.587574
Rb0f	DRX Rb / 휴가	시청자 1,142명	VALORANT	2022-09-27 17:40:05.587574
포셔 (portialyn)	-로- 조금 하다가 끔	시청자 1,073명	Lost Ark	2022-09-27 17:40:05.587574
푸린_ (rngudwnswkd)	저녁6시 강지팀 VS 너불팀 스크림!	시청자 1,067명	Just Chatting	2022-09-27 17:40:05.587574
박삐삐__ (smpk9604)	삐하~	시청자 1,052명	Just Chatting	2022-09-27 17:40:05.587574
21번째에서 오류				 2022-09-27 17:40:05.587574
22번째에서 오류				 2022-09-27 17:40:05.587574
찬우정 (jcw970)	(진심)챌린저 달리기 2일차	시청자 803명	League of Legends	2022-09-27 17:40:05.587574
헤징 (hejin0_0)	롤체륑	시청자 769명	Teamfight Tactics	2022-09-27 17:40:05.587574
설백_ (snow_hite)	[설백] 오른쪽 아래 !편집자	시청자 729명	Just Chatting	2022-09-27 17:40:05.587574
캡틴잭 (hwkang2)	오르골 8개 모아서 스탯 50 받는 극한의 수직충	시청자 705명	Lost Ark	2022-09-27 17:40:05.587574
크라니쉬 (kranichhs)	젠지 하스스톤 프로그램 !부트캠프 / 내일 나스리아 미니팩 출시	시청자 666명	Hearthstone	2022-09-27 17:40:05.587574
인섹_ (insec13)	대기열180만갓겜	시청자 622명	League of Legends	2022-09-27 17:40:05.587574
배돈 (baedony)	리치왕의분노 태어나서 처음 합니다	시청자 614명	World of Warcraft	2022-09-27 17:40:05.587574
액시스마이콜 (sn400ja)	정글이 합류해야 하는게임은 진게임이다	시청자 606명	League of Legends	2022-09-27 17:40:05.587574
31번째에서 오류				 2022-09-27 17:40:05.587574
아리스마나 (alicemana_v)	하이루	시청자 549명	Just Chatting	2022-09-27 17:40:05.587574
칸데르니아 (jmjdoc)	발키리 엘리시움	시청자 537명	Valkyrie Elysium	2022-09-27 17:40:05.587574
철면수심 (109ace)	허준이 되어 사람 살리기	시청자 502명	Bio Inc. Redemption	2022-09-27 17:40:05.587574
35번째에서 오류				 2022-09-27 17:40:05.587574
빅헤드 (bighead033)	대규모 노동 드가자	시청자 487명	Minecraft	2022-09-27 17:40:05.587574
세아스토리 (sea_vtuber)	방제 정하기 모듈이 작동하지 않습니다.	시청자 480명	Just Chatting	2022-09-27 17:40:05.587574
진격캐넌 (xorhkd321)	이세계 택티컬대비 신궁 200만들기	시청자 472명	MapleStory	2022-09-27 17:40:05.587574
설소영 (mobeom17)	다크악셀 없이 살기 4일차 (살만함)	시청자 464명	Lost Ark	2022-09-27 17:40:05.587574
김하선 (kimhasun)	어서와 낮방은 처음이지?	시청자 463명	Just Chatting	2022-09-27 17:40:05.587574
41번째에서 오류				 2022-09-27 17:40:05.587574
우사기인뎅 (ny991017)	study with me / 15:00- 19:00	시청자 456명	Just Chatting	2022-09-27 17:40:05.587574
청묘 (i_am_bloooo)	유니온 하고싶어요	시청자 433명	MapleStory	2022-09-27 17:40:05.587574
44번째에서 오류				 2022-09-27 17:40:05.587574
나기상 (mingnagi)	와 엉덩겜 (테크니컬 테스트 당첨됨)	시청자 421명	Nikke: The Goddess of Victory	2022-09-27 17:40:05.587574
ato1004fd	D	시청자 416명	아트	2022-09-27 17:40:05.587574
천양 (chunyangkr)	[V] 한국 최초 음바페 뽑은 사람	시청자 397명	FIFA 23	2022-09-27 17:40:05.587574
던 (dawnhs)	ㅡㅅㅡ;;	시청자 386명	League of Legends	2022-09-27 17:40:05.587574
김달걀 (itsmejanna)	로라뀌 접근금지 (w 도라찌)	시청자 385명	League of Legends	2022-09-27 17:40:05.587574
50번째에서 오류				 2022-09-27 17:40:05.587574
침착맨 (zilioner)	영화평론가 이동진 님 초대석 (구독후원음성X)	시청자 2만명	Just Chatting	2022-09-27 17:42:44.982040
우왁굳 (woowakgood)	축구왕 왁돌이	시청자 1만명	FIFA 23	2022-09-27 17:42:44.982040
비챤_ (viichan6)	6시) VRC 풀트뱅 ~!	시청자 7,989명	Just Chatting	2022-09-27 17:42:44.982040
랄로 (aba4647)	와끼얏호우	시청자 6,439명	World of Warcraft	2022-09-27 17:42:44.982040
러너교 (runner0608)	안녕하세요	시청자 4,976명	Just Chatting	2022-09-27 17:42:44.982040
김도 (kimdoe)	서브노티카 빌로우제로	시청자 4,139명	Subnautica: Below Zero	2022-09-27 17:42:44.982040
서새봄냥 (saddummy)	서새봄] 로크홀라섭) 리치왕의 분노 클래식 OPEN 같이 달려요~	시청자 4,096명	World of Warcraft	2022-09-27 17:42:44.982040
홍방장 (game2eye)	홍 전파사 시청자 그래픽카드 보수작업 해주기	시청자 3,523명	Just Chatting	2022-09-27 17:42:44.982040
앰비션_ (lol_ambition)	24연승시 점수복구	시청자 2,645명	League of Legends	2022-09-27 17:42:44.982040
소풍왔니 (yumyumyu77)	리치왕의 재붕노 첫 시작! 방가방가소붕	시청자 1,811명	World of Warcraft	2022-09-27 17:42:44.982040
푸린_ (rngudwnswkd)	저녁6시 강지팀 VS 너불팀 스크림!	시청자 1,559명	Just Chatting	2022-09-27 17:42:44.982040
중력 (jungryeok)	중력팀 비방연습후 깨달음..	시청자 1,556명	Just Chatting	2022-09-27 17:42:44.982040
김뿡_ (bbonge_)	뿡) 탑 호디르	시청자 1,511명	League of Legends	2022-09-27 17:42:44.982040
이초홍 (h920103)	@_@	시청자 1,352명	Just Chatting	2022-09-27 17:42:44.982040
두니주니 (dunizuni)	ㅎㅇ	시청자 1,276명	Teamfight Tactics	2022-09-27 17:42:44.982040
스틸로 (steelohs)	파파존스 피자 먹방	시청자 1,183명	Just Chatting	2022-09-27 17:42:44.982040
히렌히 (hyren7)	리치킹	시청자 1,143명	World of Warcraft	2022-09-27 17:42:44.982040
Rb0f	DRX Rb / 휴가	시청자 1,142명	VALORANT	2022-09-27 17:42:44.982040
포셔 (portialyn)	-로- 조금 하다가 끔	시청자 1,073명	Lost Ark	2022-09-27 17:42:44.982040
박삐삐__ (smpk9604)	삐하~	시청자 1,069명	Just Chatting	2022-09-27 17:42:44.982040
21번째에서 오류				 2022-09-27 17:42:44.982040
22번째에서 오류				 2022-09-27 17:42:44.982040
찬우정 (jcw970)	(진심)챌린저 달리기 2일차	시청자 803명	League of Legends	2022-09-27 17:42:44.982040
헤징 (hejin0_0)	롤체륑	시청자 769명	Teamfight Tactics	2022-09-27 17:42:44.982040
설백_ (snow_hite)	[설백] 오른쪽 아래 !편집자	시청자 750명	Just Chatting	2022-09-27 17:42:44.982040
캡틴잭 (hwkang2)	오르골 8개 모아서 스탯 50 받는 극한의 수직충	시청자 705명	Lost Ark	2022-09-27 17:42:44.982040
크라니쉬 (kranichhs)	젠지 하스스톤 프로그램 !부트캠프 / 내일 나스리아 미니팩 출시	시청자 676명	Hearthstone	2022-09-27 17:42:44.982040
액시스마이콜 (sn400ja)	정글이 합류해야 하는게임은 진게임이다	시청자 634명	League of Legends	2022-09-27 17:42:44.982040
인섹_ (insec13)	대기열180만갓겜	시청자 622명	League of Legends	2022-09-27 17:42:44.982040
배돈 (baedony)	리치왕의분노 태어나서 처음 합니다	시청자 594명	World of Warcraft	2022-09-27 17:42:44.982040
31번째에서 오류				 2022-09-27 17:42:44.982040
칸데르니아 (jmjdoc)	발키리 엘리시움	시청자 537명	Valkyrie Elysium	2022-09-27 17:42:44.982040
아리스마나 (alicemana_v)	하이루	시청자 528명	Just Chatting	2022-09-27 17:42:44.982040
빅헤드 (bighead033)	대규모 노동 드가자	시청자 507명	Minecraft	2022-09-27 17:42:44.982040
설소영 (mobeom17)	다크악셀 없이 살기 4일차 (살만함)	시청자 507명	Lost Ark	2022-09-27 17:42:44.982040
철면수심 (109ace)	허준이 되어 사람 살리기	시청자 502명	Bio Inc. Redemption	2022-09-27 17:42:44.982040
37번째에서 오류				 2022-09-27 17:42:44.982040
38번째에서 오류				 2022-09-27 17:42:44.982040
세아스토리 (sea_vtuber)	방제 정하기 모듈이 작동하지 않습니다.	시청자 480명	Just Chatting	2022-09-27 17:42:44.982040
진격캐넌 (xorhkd321)	이세계 택티컬대비 신궁 200만들기	시청자 472명	MapleStory	2022-09-27 17:42:44.982040
김하선 (kimhasun)	어서와 낮방은 처음이지?	시청자 463명	Just Chatting	2022-09-27 17:42:44.982040
우사기인뎅 (ny991017)	study with me / 15:00- 19:00	시청자 456명	Just Chatting	2022-09-27 17:42:44.982040
청묘 (i_am_bloooo)	유니온 하고싶어요	시청자 445명	MapleStory	2022-09-27 17:42:44.982040
ato1004fd	D	시청자 431명	아트	2022-09-27 17:42:44.982040
45번째에서 오류				 2022-09-27 17:42:44.982040
천양 (chunyangkr)	[V] 한국 최초 음바페 뽑은 사람	시청자 410명	FIFA 23	2022-09-27 17:42:44.982040
나기상 (mingnagi)	점심 방송	시청자 407명	Just Chatting	2022-09-27 17:42:44.982040
김달걀 (itsmejanna)	로라뀌 접근금지 (w 도라찌)	시청자 385명	League of Legends	2022-09-27 17:42:44.982040
던 (dawnhs)	ㅡㅅㅡ;;	시청자 375명	League of Legends	2022-09-27 17:42:44.982040
50번째에서 오류				 2022-09-27 17:42:44.982040
침착맨 (zilioner)	영화평론가 이동진 님 초대석 (구독후원음성X)	시청자 2만명	Just Chatting	2022-09-27 17:43:41.953562
우왁굳 (woowakgood)	축구왕 왁돌이	시청자 1만명	FIFA 23	2022-09-27 17:43:41.953562
비챤_ (viichan6)	6시) VRC 풀트뱅 ~!	시청자 8,165명	Just Chatting	2022-09-27 17:43:41.953562
랄로 (aba4647)	와끼얏호우	시청자 6,439명	World of Warcraft	2022-09-27 17:43:41.953562
러너교 (runner0608)	안녕하세요	시청자 4,976명	Just Chatting	2022-09-27 17:43:41.953562
서새봄냥 (saddummy)	서새봄] 로크홀라섭) 리치왕의 분노 클래식 OPEN 같이 달려요~	시청자 4,169명	World of Warcraft	2022-09-27 17:43:41.953562
김도 (kimdoe)	서브노티카 빌로우제로	시청자 4,139명	Subnautica: Below Zero	2022-09-27 17:43:41.953562
홍방장 (game2eye)	홍 전파사 시청자 그래픽카드 보수작업 해주기	시청자 3,523명	Just Chatting	2022-09-27 17:43:41.953562
앰비션_ (lol_ambition)	24연승시 점수복구	시청자 2,700명	League of Legends	2022-09-27 17:43:41.953562
소풍왔니 (yumyumyu77)	리치왕의 재붕노 첫 시작! 방가방가소붕	시청자 1,811명	World of Warcraft	2022-09-27 17:43:41.953562
푸린_ (rngudwnswkd)	저녁6시 강지팀 VS 너불팀 스크림!	시청자 1,559명	Just Chatting	2022-09-27 17:43:41.953562
중력 (jungryeok)	중력팀 비방연습후 깨달음..	시청자 1,556명	Just Chatting	2022-09-27 17:43:41.953562
김뿡_ (bbonge_)	뿡) 탑 호디르	시청자 1,511명	League of Legends	2022-09-27 17:43:41.953562
이초홍 (h920103)	@_@	시청자 1,352명	Just Chatting	2022-09-27 17:43:41.953562
두니주니 (dunizuni)	ㅎㅇ	시청자 1,296명	Teamfight Tactics	2022-09-27 17:43:41.953562
스틸로 (steelohs)	파파존스 피자 먹방	시청자 1,183명	Just Chatting	2022-09-27 17:43:41.953562
Rb0f	DRX Rb / 휴가	시청자 1,142명	VALORANT	2022-09-27 17:43:41.953562
히렌히 (hyren7)	리치킹	시청자 1,129명	World of Warcraft	2022-09-27 17:43:41.953562
포셔 (portialyn)	-로- 조금 하다가 끔	시청자 1,073명	Lost Ark	2022-09-27 17:43:41.953562
박삐삐__ (smpk9604)	삐하~	시청자 1,069명	Just Chatting	2022-09-27 17:43:41.953562
21번째에서 오류				 2022-09-27 17:43:41.953562
22번째에서 오류				 2022-09-27 17:43:41.953562
찬우정 (jcw970)	(진심)챌린저 달리기 2일차	시청자 803명	League of Legends	2022-09-27 17:43:41.953562
헤징 (hejin0_0)	롤체륑	시청자 769명	Teamfight Tactics	2022-09-27 17:43:41.953562
설백_ (snow_hite)	[설백] 오른쪽 아래 !편집자	시청자 750명	Just Chatting	2022-09-27 17:43:41.953562
캡틴잭 (hwkang2)	오르골 8개 모아서 스탯 50 받는 극한의 수직충	시청자 705명	Lost Ark	2022-09-27 17:43:41.953562
크라니쉬 (kranichhs)	젠지 하스스톤 프로그램 !부트캠프 / 내일 나스리아 미니팩 출시	시청자 676명	Hearthstone	2022-09-27 17:43:41.953562
액시스마이콜 (sn400ja)	정글이 합류해야 하는게임은 진게임이다	시청자 634명	League of Legends	2022-09-27 17:43:41.953562
인섹_ (insec13)	대기열180만갓겜	시청자 622명	League of Legends	2022-09-27 17:43:41.953562
배돈 (baedony)	리치왕의분노 태어나서 처음 합니다	시청자 594명	World of Warcraft	2022-09-27 17:43:41.953562
31번째에서 오류				 2022-09-27 17:43:41.953562
칸데르니아 (jmjdoc)	발키리 엘리시움	시청자 537명	Valkyrie Elysium	2022-09-27 17:43:41.953562
아리스마나 (alicemana_v)	하이루	시청자 528명	Just Chatting	2022-09-27 17:43:41.953562
빅헤드 (bighead033)	대규모 노동 드가자	시청자 507명	Minecraft	2022-09-27 17:43:41.953562
설소영 (mobeom17)	다크악셀 없이 살기 4일차 (살만함)	시청자 507명	Lost Ark	2022-09-27 17:43:41.953562
철면수심 (109ace)	허준이 되어 사람 살리기	시청자 502명	Bio Inc. Redemption	2022-09-27 17:43:41.953562
37번째에서 오류				 2022-09-27 17:43:41.953562
38번째에서 오류				 2022-09-27 17:43:41.953562
세아스토리 (sea_vtuber)	방제 정하기 모듈이 작동하지 않습니다.	시청자 480명	Just Chatting	2022-09-27 17:43:41.953562
진격캐넌 (xorhkd321)	이세계 택티컬대비 신궁 200만들기	시청자 472명	MapleStory	2022-09-27 17:43:41.953562
김하선 (kimhasun)	어서와 낮방은 처음이지?	시청자 469명	Just Chatting	2022-09-27 17:43:41.953562
42번째에서 오류				 2022-09-27 17:43:41.953562
청묘 (i_am_bloooo)	유니온 하고싶어요	시청자 445명	MapleStory	2022-09-27 17:43:41.953562
우사기인뎅 (ny991017)	study with me / 15:00- 19:00	시청자 440명	Just Chatting	2022-09-27 17:43:41.953562
ato1004fd	D	시청자 431명	아트	2022-09-27 17:43:41.953562
천양 (chunyangkr)	[V] 한국 최초 음바페 뽑은 사람	시청자 410명	FIFA 23	2022-09-27 17:43:41.953562
나기상 (mingnagi)	점심 방송	시청자 407명	Just Chatting	2022-09-27 17:43:41.953562
김달걀 (itsmejanna)	로라뀌 접근금지 (w 도라찌)	시청자 394명	League of Legends	2022-09-27 17:43:41.953562
던 (dawnhs)	ㅡㅅㅡ;;	시청자 375명	League of Legends	2022-09-27 17:43:41.953562
50번째에서 오류				 2022-09-27 17:43:41.953562
침착맨 (zilioner)	영화평론가 이동진 님 초대석 (구독후원음성X)	시청자 2만명	Just Chatting	2022-09-27 17:45:04.808590
우왁굳 (woowakgood)	축구왕 왁돌이	시청자 1만명	FIFA 23	2022-09-27 17:45:04.808590
비챤_ (viichan6)	6시) VRC 풀트뱅 ~!	시청자 8,165명	Just Chatting	2022-09-27 17:45:04.808590
랄로 (aba4647)	와끼얏호우	시청자 6,530명	World of Warcraft	2022-09-27 17:45:04.808590
러너교 (runner0608)	안녕하세요	시청자 5,027명	Just Chatting	2022-09-27 17:45:04.808590
김도 (kimdoe)	서브노티카 빌로우제로	시청자 4,197명	Subnautica: Below Zero	2022-09-27 17:45:04.808590
서새봄냥 (saddummy)	서새봄] 로크홀라섭) 리치왕의 분노 클래식 OPEN 같이 달려요~	시청자 4,169명	World of Warcraft	2022-09-27 17:45:04.808590
홍방장 (game2eye)	홍 전파사 시청자 그래픽카드 보수작업 해주기	시청자 3,523명	Just Chatting	2022-09-27 17:45:04.808590
앰비션_ (lol_ambition)	24연승시 점수복구	시청자 2,700명	League of Legends	2022-09-27 17:45:04.808590
소풍왔니 (yumyumyu77)	리치왕의 재붕노 첫 시작! 방가방가소붕	시청자 1,811명	World of Warcraft	2022-09-27 17:45:04.808590
중력 (jungryeok)	중력팀 비방연습후 깨달음..	시청자 1,618명	Just Chatting	2022-09-27 17:45:04.808590
푸린_ (rngudwnswkd)	저녁6시 강지팀 VS 너불팀 스크림!	시청자 1,559명	Just Chatting	2022-09-27 17:45:04.808590
김뿡_ (bbonge_)	뿡) 탑 호디르	시청자 1,511명	League of Legends	2022-09-27 17:45:04.808590
이초홍 (h920103)	@_@	시청자 1,352명	Just Chatting	2022-09-27 17:45:04.808590
두니주니 (dunizuni)	ㅎㅇ	시청자 1,296명	Teamfight Tactics	2022-09-27 17:45:04.808590
포셔 (portialyn)	-로- 조금 하다가 끔	시청자 1,198명	Lost Ark	2022-09-27 17:45:04.808590
스틸로 (steelohs)	파파존스 피자 먹방	시청자 1,183명	Just Chatting	2022-09-27 17:45:04.808590
Rb0f	DRX Rb / 휴가	시청자 1,169명	VALORANT	2022-09-27 17:45:04.808590
히렌히 (hyren7)	리치킹	시청자 1,129명	World of Warcraft	2022-09-27 17:45:04.808590
박삐삐__ (smpk9604)	삐하~	시청자 1,069명	Just Chatting	2022-09-27 17:45:04.808590
21번째에서 오류				 2022-09-27 17:45:04.808590
22번째에서 오류				 2022-09-27 17:45:04.808590
찬우정 (jcw970)	(진심)챌린저 달리기 2일차	시청자 824명	League of Legends	2022-09-27 17:45:04.808590
헤징 (hejin0_0)	롤체륑	시청자 785명	Teamfight Tactics	2022-09-27 17:45:04.808590
설백_ (snow_hite)	[설백] 오른쪽 아래 !편집자	시청자 781명	Just Chatting	2022-09-27 17:45:04.808590
캡틴잭 (hwkang2)	오르골 8개 모아서 스탯 50 받는 극한의 수직충	시청자 714명	Lost Ark	2022-09-27 17:45:04.808590
크라니쉬 (kranichhs)	젠지 하스스톤 프로그램 !부트캠프 / 내일 나스리아 미니팩 출시	시청자 657명	Hearthstone	2022-09-27 17:45:04.808590
인섹_ (insec13)	대기열180만갓겜	시청자 644명	League of Legends	2022-09-27 17:45:04.808590
액시스마이콜 (sn400ja)	정글이 합류해야 하는게임은 진게임이다	시청자 634명	League of Legends	2022-09-27 17:45:04.808590
배돈 (baedony)	리치왕의분노 태어나서 처음 합니다	시청자 594명	World of Warcraft	2022-09-27 17:45:04.808590
31번째에서 오류				 2022-09-27 17:45:04.808590
칸데르니아 (jmjdoc)	발키리 엘리시움	시청자 554명	Valkyrie Elysium	2022-09-27 17:45:04.808590
아리스마나 (alicemana_v)	하이루	시청자 528명	Just Chatting	2022-09-27 17:45:04.808590
철면수심 (109ace)	허준이 되어 사람 살리기	시청자 525명	Bio Inc. Redemption	2022-09-27 17:45:04.808590
설소영 (mobeom17)	다크악셀 없이 살기 4일차 (살만함)	시청자 525명	Lost Ark	2022-09-27 17:45:04.808590
세아스토리 (sea_vtuber)	방제 정하기 모듈이 작동하지 않습니다.	시청자 512명	Just Chatting	2022-09-27 17:45:04.808590
빅헤드 (bighead033)	대규모 노동 드가자	시청자 507명	Minecraft	2022-09-27 17:45:04.808590
38번째에서 오류				 2022-09-27 17:45:04.808590
진격캐넌 (xorhkd321)	이세계 택티컬대비 신궁 200만들기	시청자 485명	MapleStory	2022-09-27 17:45:04.808590
김하선 (kimhasun)	어서와 낮방은 처음이지?	시청자 469명	Just Chatting	2022-09-27 17:45:04.808590
41번째에서 오류				 2022-09-27 17:45:04.808590
42번째에서 오류				 2022-09-27 17:45:04.808590
청묘 (i_am_bloooo)	유니온 하고싶어요	시청자 445명	MapleStory	2022-09-27 17:45:04.808590
우사기인뎅 (ny991017)	study with me / 15:00- 19:00	시청자 440명	Just Chatting	2022-09-27 17:45:04.808590
ato1004fd	D	시청자 436명	아트	2022-09-27 17:45:04.808590
천양 (chunyangkr)	[V] 한국 최초 음바페 뽑은 사람	시청자 410명	FIFA 23	2022-09-27 17:45:04.808590
나기상 (mingnagi)	점심 방송	시청자 401명	Just Chatting	2022-09-27 17:45:04.808590
김달걀 (itsmejanna)	로라뀌 접근금지 (w 도라찌)	시청자 394명	League of Legends	2022-09-27 17:45:04.808590
던 (dawnhs)	ㅡㅅㅡ;;	시청자 375명	League of Legends	2022-09-27 17:45:04.808590
싸이코먕미 (qwee3577)	Rabbit	시청자 372명	Epic Seven	2022-09-27 17:45:04.808590
침착맨 (zilioner)	영화평론가 이동진 님 초대석 (구독후원음성X)	시청자 2만명	Just Chatting	2022-09-27 17:47:27.775520
우왁굳 (woowakgood)	축구왕 왁돌이	시청자 1만명	FIFA 23	2022-09-27 17:47:27.775520
비챤_ (viichan6)	6시) VRC 풀트뱅 ~!	시청자 8,264명	Just Chatting	2022-09-27 17:47:27.775520
랄로 (aba4647)	와끼얏호우	시청자 6,530명	World of Warcraft	2022-09-27 17:47:27.775520
러너교 (runner0608)	안녕하세요	시청자 5,027명	Just Chatting	2022-09-27 17:47:27.775520
김도 (kimdoe)	서브노티카 빌로우제로	시청자 4,197명	Subnautica: Below Zero	2022-09-27 17:47:27.775520
서새봄냥 (saddummy)	서새봄] 로크홀라섭) 리치왕의 분노 클래식 OPEN 같이 달려요~	시청자 4,169명	World of Warcraft	2022-09-27 17:47:27.775520
홍방장 (game2eye)	홍 전파사 시청자 그래픽카드 보수작업 해주기	시청자 3,671명	Just Chatting	2022-09-27 17:47:27.775520
앰비션_ (lol_ambition)	24연승시 점수복구	시청자 2,790명	League of Legends	2022-09-27 17:47:27.775520
푸린_ (rngudwnswkd)	저녁6시 강지팀 VS 너불팀 스크림!	시청자 2,032명	Just Chatting	2022-09-27 17:47:27.775520
소풍왔니 (yumyumyu77)	리치왕의 재붕노 첫 시작! 방가방가소붕	시청자 1,723명	World of Warcraft	2022-09-27 17:47:27.775520
중력 (jungryeok)	중력팀 비방연습후 깨달음..	시청자 1,618명	Just Chatting	2022-09-27 17:47:27.775520
김뿡_ (bbonge_)	뿡) 탑 호디르	시청자 1,493명	League of Legends	2022-09-27 17:47:27.775520
이초홍 (h920103)	@_@	시청자 1,447명	Just Chatting	2022-09-27 17:47:27.775520
두니주니 (dunizuni)	ㅎㅇ	시청자 1,316명	Teamfight Tactics	2022-09-27 17:47:27.775520
포셔 (portialyn)	-로- 조금 하다가 끔	시청자 1,198명	Lost Ark	2022-09-27 17:47:27.775520
Rb0f	DRX Rb / 휴가	시청자 1,169명	VALORANT	2022-09-27 17:47:27.775520
스틸로 (steelohs)	파파존스 피자 먹방	시청자 1,154명	Just Chatting	2022-09-27 17:47:27.775520
히렌히 (hyren7)	리치킹	시청자 1,129명	World of Warcraft	2022-09-27 17:47:27.775520
박삐삐__ (smpk9604)	삐하~	시청자 1,099명	Just Chatting	2022-09-27 17:47:27.775520
21번째에서 오류				 2022-09-27 17:47:27.775520
22번째에서 오류				 2022-09-27 17:47:27.775520
찬우정 (jcw970)	(진심)챌린저 달리기 2일차	시청자 824명	League of Legends	2022-09-27 17:47:27.775520
설백_ (snow_hite)	[설백] 오른쪽 아래 !편집자	시청자 781명	Just Chatting	2022-09-27 17:47:27.775520
캡틴잭 (hwkang2)	오르골 8개 모아서 스탯 50 받는 극한의 수직충	시청자 714명	Lost Ark	2022-09-27 17:47:27.775520
크라니쉬 (kranichhs)	젠지 하스스톤 프로그램 !부트캠프 / 내일 나스리아 미니팩 출시	시청자 657명	Hearthstone	2022-09-27 17:47:27.775520
액시스마이콜 (sn400ja)	정글이 합류해야 하는게임은 진게임이다	시청자 644명	League of Legends	2022-09-27 17:47:27.775520
인섹_ (insec13)	대기열180만갓겜	시청자 644명	League of Legends	2022-09-27 17:47:27.775520
아리스마나 (alicemana_v)	하이루	시청자 637명	Just Chatting	2022-09-27 17:47:27.775520
배돈 (baedony)	리치왕의분노 태어나서 처음 합니다	시청자 619명	World of Warcraft	2022-09-27 17:47:27.775520
31번째에서 오류				 2022-09-27 17:47:27.775520
